Date,Grocery.Item,Quantity.Sold,Location,Day,Month,Weather
2024-08-04,Honey,38,Philadelphia,4,08,Sunny
2024-08-04,Jam,33,New York,4,08,Sunny
2024-08-04,Peanut Butter,14,Boston,4,08,Sunny
2024-08-04,Almonds,48,Philadelphia,4,08,Sunny
2024-08-04,Bell Peppers,61,Boston,4,08,Sunny
2024-08-04,Cake Mixes,9,Philadelphia,4,08,Sunny
2024-08-04,Carrots,12,New York,4,08,Sunny
2024-08-04,Cooking Oil,23,Boston,4,08,Sunny
2024-08-04,Spinach,29,Boston,4,08,Sunny
2024-08-04,Lettuce,33,Philadelphia,4,08,Sunny
2024-08-05,Bananas,23,New York,5,08,Sunny
2024-08-05,Apples,60,New York,5,08,Sunny
2024-08-05,Milk,18,New York,5,08,Sunny
2024-08-05,Bread,44,Boston,5,08,Sunny
2024-08-05,Eggs,19,Boston,5,08,Sunny
2024-08-05,Orange Juice,43,Boston,5,08,Sunny
2024-08-05,Rice,15,Philadelphia,5,08,Sunny
2024-08-05,Chicken,25,Philadelphia,5,08,Sunny
2024-08-05,Hot Chocolate,43,New York,5,08,Sunny
2024-08-05,Soup,40,New York,5,08,Sunny
2024-08-05,Soft Drinks,82,New York,5,08,Sunny
2024-08-05,Ice Cream,50,Boston,5,08,Sunny
2024-08-05,Breadsticks,61,Boston,5,08,Sunny
2024-08-05,Potatoes,32,Philadelphia,5,08,Sunny
2024-08-05,Beef,18,Philadelphia,5,08,Sunny
2024-08-05,Cheese,32,New York,5,08,Sunny
2024-08-05,Yogurt,38,Philadelphia,5,08,Sunny
2024-08-05,Butter,28,Boston,5,08,Sunny
2024-08-05,Cereal,60,New York,5,08,Sunny
2024-08-05,Pasta,23,Philadelphia,5,08,Sunny
2024-08-05,Tomatoes,70,New York,5,08,Sunny
2024-08-05,Onions,26,Boston,5,08,Sunny
2024-08-05,Flour,40,Philadelphia,5,08,Sunny
2024-08-05,Sugar,47,New York,5,08,Sunny
2024-08-05,Salt,37,Boston,5,08,Sunny
2024-08-05,Pepper,17,Philadelphia,5,08,Sunny
2024-08-05,Olive Oil,20,New York,5,08,Sunny
2024-08-05,Vinegar,21,Boston,5,08,Sunny
2024-08-05,Honey,18,Philadelphia,5,08,Sunny
2024-08-05,Jam,24,New York,5,08,Sunny
2024-08-05,Peanut Butter,46,Boston,5,08,Sunny
2024-08-05,Almonds,31,Philadelphia,5,08,Sunny
2024-08-05,Bell Peppers,55,Boston,5,08,Sunny
2024-08-05,Cake Mixes,19,Philadelphia,5,08,Sunny
2024-08-05,Carrots,13,New York,5,08,Sunny
2024-08-05,Cooking Oil,21,Boston,5,08,Sunny
2024-08-05,Spinach,16,Boston,5,08,Sunny
2024-08-05,Lettuce,60,Philadelphia,5,08,Sunny
2024-09-01,Bananas,55,New York,1,09,Cloudy
2024-09-01,Apples,34,New York,1,09,Cloudy
2024-09-01,Milk,39,New York,1,09,Cloudy
2024-09-01,Bread,46,Boston,1,09,Cloudy
2024-09-01,Eggs,19,Boston,1,09,Cloudy
2024-09-01,Orange Juice,38,Boston,1,09,Cloudy
2024-09-01,Rice,14,Philadelphia,1,09,Cloudy
2024-09-01,Chicken,40,Philadelphia,1,09,Cloudy
2024-09-01,Hot Chocolate,28,New York,1,09,Cloudy
2024-09-01,Soup,21,New York,1,09,Cloudy
2024-09-01,Soft Drinks,54,New York,1,09,Cloudy
2024-09-01,Ice Cream,97,Boston,1,09,Cloudy
2024-09-01,Breadsticks,52,Boston,1,09,Cloudy
2024-09-01,Potatoes,34,Philadelphia,1,09,Cloudy
2024-09-01,Beef,20,Philadelphia,1,09,Cloudy
2024-09-01,Cheese,44,New York,1,09,Cloudy
2024-09-01,Yogurt,46,Philadelphia,1,09,Cloudy
2024-09-01,Butter,21,Boston,1,09,Cloudy
2024-09-01,Cereal,54,New York,1,09,Cloudy
2024-09-01,Pasta,47,Philadelphia,1,09,Cloudy
2024-09-01,Tomatoes,58,New York,1,09,Cloudy
2024-09-01,Onions,36,Boston,1,09,Cloudy
2024-09-01,Flour,33,Philadelphia,1,09,Cloudy
2024-09-01,Sugar,55,New York,1,09,Cloudy
2024-09-01,Salt,22,Boston,1,09,Cloudy
2024-09-01,Pepper,33,Philadelphia,1,09,Cloudy
2024-09-01,Olive Oil,47,New York,1,09,Cloudy
2024-09-01,Vinegar,27,Boston,1,09,Cloudy
2024-09-01,Honey,47,Philadelphia,1,09,Cloudy
2024-09-01,Jam,30,New York,1,09,Cloudy
2024-09-01,Peanut Butter,52,Boston,1,09,Cloudy
2024-09-01,Almonds,42,Philadelphia,1,09,Cloudy
2024-09-01,Bell Peppers,31,Boston,1,09,Cloudy
2024-09-01,Cake Mixes,9,Philadelphia,1,09,Cloudy
2024-09-01,Carrots,9,New York,1,09,Cloudy
2024-09-01,Cooking Oil,21,Boston,1,09,Cloudy
2024-09-01,Spinach,21,Boston,1,09,Cloudy
2024-09-01,Lettuce,45,Philadelphia,1,09,Cloudy
2024-09-02,Bananas,51,New York,2,09,Sunny
2024-09-02,Apples,60,New York,2,09,Sunny
2024-09-02,Milk,34,New York,2,09,Sunny
2024-09-02,Bread,39,Boston,2,09,Sunny
2024-09-02,Eggs,27,Boston,2,09,Sunny
2024-09-02,Orange Juice,37,Boston,2,09,Sunny
2024-09-02,Rice,4,Philadelphia,2,09,Sunny
2024-09-02,Chicken,51,Philadelphia,2,09,Sunny
2024-09-02,Hot Chocolate,38,New York,2,09,Sunny
2024-09-02,Soup,26,New York,2,09,Sunny
2024-09-02,Soft Drinks,103,New York,2,09,Sunny
2024-09-02,Ice Cream,65,Boston,2,09,Sunny
2024-09-02,Breadsticks,77,Boston,2,09,Sunny
2024-09-02,Potatoes,27,Philadelphia,2,09,Sunny
2024-09-02,Beef,27,Philadelphia,2,09,Sunny
2024-09-02,Cheese,43,New York,2,09,Sunny
2024-09-02,Yogurt,64,Philadelphia,2,09,Sunny
2024-09-02,Butter,37,Boston,2,09,Sunny
2024-09-02,Cereal,33,New York,2,09,Sunny
2024-09-02,Pasta,14,Philadelphia,2,09,Sunny
2024-09-02,Tomatoes,20,New York,2,09,Sunny
2024-09-02,Onions,48,Boston,2,09,Sunny
2024-09-02,Flour,22,Philadelphia,2,09,Sunny
2024-09-02,Sugar,7,New York,2,09,Sunny
2024-09-02,Salt,41,Boston,2,09,Sunny
2024-09-02,Pepper,14,Philadelphia,2,09,Sunny
2024-09-02,Olive Oil,29,New York,2,09,Sunny
2024-09-02,Vinegar,35,Boston,2,09,Sunny
2024-09-02,Honey,34,Philadelphia,2,09,Sunny
2024-09-02,Jam,24,New York,2,09,Sunny
2024-09-02,Peanut Butter,30,Boston,2,09,Sunny
2024-09-02,Almonds,19,Philadelphia,2,09,Sunny
2024-09-02,Bell Peppers,67,Boston,2,09,Sunny
2024-09-02,Cake Mixes,20,Philadelphia,2,09,Sunny
2024-09-02,Carrots,14,New York,2,09,Sunny
2024-09-02,Cooking Oil,18,Boston,2,09,Sunny
2024-09-02,Spinach,20,Boston,2,09,Sunny
2024-09-02,Lettuce,43,Philadelphia,2,09,Sunny
2024-09-03,Bananas,31,New York,3,09,Sunny
2024-09-03,Apples,97,New York,3,09,Sunny
2024-09-03,Milk,25,New York,3,09,Sunny
2024-09-03,Bread,36,Boston,3,09,Sunny
2024-09-03,Eggs,5,Boston,3,09,Sunny
2024-09-03,Orange Juice,32,Boston,3,09,Sunny
2024-09-03,Rice,14,Philadelphia,3,09,Sunny
2024-09-03,Chicken,61,Philadelphia,3,09,Sunny
2024-09-03,Hot Chocolate,25,New York,3,09,Sunny
2024-09-03,Soup,37,New York,3,09,Sunny
2024-09-03,Soft Drinks,75,New York,3,09,Sunny
2024-09-03,Ice Cream,33,Boston,3,09,Sunny
2024-09-03,Breadsticks,12,Boston,3,09,Sunny
2024-09-03,Potatoes,21,Philadelphia,3,09,Sunny
2024-09-03,Beef,4,Philadelphia,3,09,Sunny
2024-09-03,Cheese,42,New York,3,09,Sunny
2024-09-03,Yogurt,98,Philadelphia,3,09,Sunny
2024-09-03,Butter,31,Boston,3,09,Sunny
2024-09-03,Cereal,64,New York,3,09,Sunny
2024-09-03,Pasta,37,Philadelphia,3,09,Sunny
2024-09-03,Tomatoes,49,New York,3,09,Sunny
2024-09-03,Onions,80,Boston,3,09,Sunny
2024-09-03,Flour,36,Philadelphia,3,09,Sunny
2024-09-03,Sugar,56,New York,3,09,Sunny
2024-09-03,Salt,21,Boston,3,09,Sunny
2024-09-03,Pepper,34,Philadelphia,3,09,Sunny
2024-09-03,Olive Oil,22,New York,3,09,Sunny
2024-09-03,Vinegar,21,Boston,3,09,Sunny
2024-09-03,Honey,35,Philadelphia,3,09,Sunny
2024-09-03,Jam,24,New York,3,09,Sunny
2024-09-03,Peanut Butter,49,Boston,3,09,Sunny
2024-09-03,Almonds,34,Philadelphia,3,09,Sunny
2024-09-03,Bell Peppers,56,Boston,3,09,Sunny
2024-09-03,Cake Mixes,3,Philadelphia,3,09,Sunny
2024-09-03,Carrots,11,New York,3,09,Sunny
2024-09-03,Cooking Oil,13,Boston,3,09,Sunny
2024-09-03,Spinach,14,Boston,3,09,Sunny
2024-09-03,Lettuce,68,Philadelphia,3,09,Sunny
2024-09-04,Bananas,56,New York,4,09,Cloudy
2024-09-04,Apples,31,New York,4,09,Cloudy
2024-09-04,Milk,44,New York,4,09,Cloudy
2024-09-04,Bread,21,Boston,4,09,Cloudy
2024-09-04,Eggs,31,Boston,4,09,Cloudy
2024-09-04,Orange Juice,26,Boston,4,09,Cloudy
2024-09-04,Rice,9,Philadelphia,4,09,Cloudy
2024-09-04,Chicken,20,Philadelphia,4,09,Cloudy
2024-09-04,Hot Chocolate,26,New York,4,09,Cloudy
2024-09-04,Soup,41,New York,4,09,Cloudy
2024-09-04,Soft Drinks,38,New York,4,09,Cloudy
2024-09-04,Ice Cream,88,Boston,4,09,Cloudy
2024-09-04,Breadsticks,67,Boston,4,09,Cloudy
2024-09-04,Potatoes,20,Philadelphia,4,09,Cloudy
2024-09-04,Beef,21,Philadelphia,4,09,Cloudy
2024-09-04,Cheese,40,New York,4,09,Cloudy
2024-09-04,Yogurt,93,Philadelphia,4,09,Cloudy
2024-09-04,Butter,43,Boston,4,09,Cloudy
2024-09-04,Cereal,54,New York,4,09,Cloudy
2024-09-04,Pasta,52,Philadelphia,4,09,Cloudy
2024-09-04,Tomatoes,50,New York,4,09,Cloudy
2024-09-04,Onions,42,Boston,4,09,Cloudy
2024-09-04,Flour,39,Philadelphia,4,09,Cloudy
2024-09-04,Sugar,23,New York,4,09,Cloudy
2024-09-04,Salt,37,Boston,4,09,Cloudy
2024-09-04,Pepper,23,Philadelphia,4,09,Cloudy
2024-09-04,Olive Oil,31,New York,4,09,Cloudy
2024-09-04,Vinegar,25,Boston,4,09,Cloudy
2024-09-04,Honey,22,Philadelphia,4,09,Cloudy
2024-09-04,Jam,53,New York,4,09,Cloudy
2024-09-04,Peanut Butter,22,Boston,4,09,Cloudy
2024-09-04,Almonds,48,Philadelphia,4,09,Cloudy
2024-09-04,Bell Peppers,56,Boston,4,09,Cloudy
2024-09-04,Cake Mixes,21,Philadelphia,4,09,Cloudy
2024-09-04,Carrots,6,New York,4,09,Cloudy
2024-09-04,Cooking Oil,19,Boston,4,09,Cloudy
2024-09-04,Spinach,23,Boston,4,09,Cloudy
2024-09-04,Lettuce,20,Philadelphia,4,09,Cloudy
2024-09-05,Bananas,37,New York,5,09,Sunny
2024-09-05,Apples,58,New York,5,09,Sunny
2024-09-05,Milk,38,New York,5,09,Sunny
2024-09-05,Bread,58,Boston,5,09,Sunny
2024-09-05,Eggs,18,Boston,5,09,Sunny
2024-09-05,Orange Juice,37,Boston,5,09,Sunny
2024-09-05,Rice,9,Philadelphia,5,09,Sunny
2024-09-05,Chicken,48,Philadelphia,5,09,Sunny
2024-09-05,Hot Chocolate,43,New York,5,09,Sunny
2024-09-05,Soup,25,New York,5,09,Sunny
2024-09-05,Soft Drinks,100,New York,5,09,Sunny
2024-09-05,Ice Cream,77,Boston,5,09,Sunny
2024-09-05,Breadsticks,72,Boston,5,09,Sunny
2024-09-05,Potatoes,38,Philadelphia,5,09,Sunny
2024-09-05,Beef,28,Philadelphia,5,09,Sunny
2024-09-05,Cheese,41,New York,5,09,Sunny
2024-09-05,Yogurt,49,Philadelphia,5,09,Sunny
2024-09-05,Butter,28,Boston,5,09,Sunny
2024-09-05,Cereal,25,New York,5,09,Sunny
2024-09-05,Pasta,40,Philadelphia,5,09,Sunny
2024-09-05,Tomatoes,73,New York,5,09,Sunny
2024-09-05,Onions,34,Boston,5,09,Sunny
2024-09-05,Flour,50,Philadelphia,5,09,Sunny
2024-09-05,Sugar,49,New York,5,09,Sunny
2024-09-05,Salt,29,Boston,5,09,Sunny
2024-09-05,Pepper,36,Philadelphia,5,09,Sunny
2024-09-05,Olive Oil,31,New York,5,09,Sunny
2024-09-05,Vinegar,22,Boston,5,09,Sunny
2024-09-05,Honey,32,Philadelphia,5,09,Sunny
2024-09-05,Jam,19,New York,5,09,Sunny
2024-09-05,Peanut Butter,47,Boston,5,09,Sunny
2024-09-05,Almonds,37,Philadelphia,5,09,Sunny
2024-09-05,Bell Peppers,40,Boston,5,09,Sunny
2024-09-05,Cake Mixes,7,Philadelphia,5,09,Sunny
2024-09-05,Carrots,10,New York,5,09,Sunny
2024-09-05,Cooking Oil,19,Boston,5,09,Sunny
2024-09-05,Spinach,12,Boston,5,09,Sunny
2024-09-05,Lettuce,74,Philadelphia,5,09,Sunny
2024-10-01,Bananas,50,New York,1,10,Cloudy
2024-10-01,Apples,72,New York,1,10,Cloudy
2024-10-01,Milk,55,New York,1,10,Cloudy
2024-10-01,Bread,38,Boston,1,10,Cloudy
2024-10-01,Eggs,18,Boston,1,10,Cloudy
2024-10-01,Orange Juice,52,Boston,1,10,Cloudy
2024-10-01,Rice,10,Philadelphia,1,10,Cloudy
2024-10-01,Chicken,40,Philadelphia,1,10,Cloudy
2024-10-01,Hot Chocolate,32,New York,1,10,Cloudy
2024-10-01,Soup,44,New York,1,10,Cloudy
2024-10-01,Soft Drinks,58,New York,1,10,Cloudy
2024-10-01,Ice Cream,77,Boston,1,10,Cloudy
2024-10-01,Breadsticks,85,Boston,1,10,Cloudy
2024-10-01,Potatoes,36,Philadelphia,1,10,Cloudy
2024-10-01,Beef,24,Philadelphia,1,10,Cloudy
2024-10-01,Cheese,44,New York,1,10,Cloudy
2024-10-01,Yogurt,74,Philadelphia,1,10,Cloudy
2024-10-01,Butter,47,Boston,1,10,Cloudy
2024-10-01,Cereal,35,New York,1,10,Cloudy
2024-10-01,Pasta,58,Philadelphia,1,10,Cloudy
2024-10-01,Tomatoes,57,New York,1,10,Cloudy
2024-10-01,Onions,49,Boston,1,10,Cloudy
2024-10-01,Flour,55,Philadelphia,1,10,Cloudy
2024-10-01,Sugar,42,New York,1,10,Cloudy
2024-10-01,Salt,17,Boston,1,10,Cloudy
2024-10-01,Pepper,36,Philadelphia,1,10,Cloudy
2024-10-01,Olive Oil,41,New York,1,10,Cloudy
2024-10-01,Vinegar,41,Boston,1,10,Cloudy
2024-10-01,Honey,37,Philadelphia,1,10,Cloudy
2024-10-01,Jam,27,New York,1,10,Cloudy
2024-10-01,Peanut Butter,23,Boston,1,10,Cloudy
2024-10-01,Almonds,51,Philadelphia,1,10,Cloudy
2024-10-01,Lettuce,42,New York,1,10,Cloudy
2024-10-01,Bell Peppers,36,Boston,1,10,Cloudy
2024-10-01,Spinach,27,Philadelphia,1,10,Cloudy
2024-10-01,Carrots,19,New York,1,10,Cloudy
2024-10-01,Cooking Oil,52,Boston,1,10,Cloudy
2024-10-01,Cake Mixes,21,Philadelphia,1,10,Cloudy
2024-10-02,Bananas,49,New York,2,10,Sunny
2024-10-02,Apples,16,New York,2,10,Sunny
2024-10-02,Milk,19,New York,2,10,Sunny
2024-10-02,Bread,46,Boston,2,10,Sunny
2024-10-02,Eggs,25,Boston,2,10,Sunny
2024-10-02,Orange Juice,32,Boston,2,10,Sunny
2024-10-02,Rice,7,Philadelphia,2,10,Sunny
2024-10-02,Chicken,65,Philadelphia,2,10,Sunny
2024-10-02,Hot Chocolate,43,New York,2,10,Sunny
2024-10-02,Soup,34,New York,2,10,Sunny
2024-10-02,Soft Drinks,74,New York,2,10,Sunny
2024-10-02,Ice Cream,89,Boston,2,10,Sunny
2024-10-02,Breadsticks,58,Boston,2,10,Sunny
2024-10-02,Potatoes,18,Philadelphia,2,10,Sunny
2024-10-02,Beef,6,Philadelphia,2,10,Sunny
2024-10-02,Cheese,60,New York,2,10,Sunny
2024-10-02,Yogurt,36,Philadelphia,2,10,Sunny
2024-10-02,Butter,9,Boston,2,10,Sunny
2024-10-02,Cereal,70,New York,2,10,Sunny
2024-10-02,Pasta,20,Philadelphia,2,10,Sunny
2024-10-02,Tomatoes,62,New York,2,10,Sunny
2024-10-02,Onions,49,Boston,2,10,Sunny
2024-10-02,Flour,21,Philadelphia,2,10,Sunny
2024-10-02,Sugar,27,New York,2,10,Sunny
2024-10-02,Salt,32,Boston,2,10,Sunny
2024-10-02,Pepper,10,Philadelphia,2,10,Sunny
2024-10-02,Olive Oil,24,New York,2,10,Sunny
2024-10-02,Vinegar,3,Boston,2,10,Sunny
2024-10-02,Honey,37,Philadelphia,2,10,Sunny
2024-10-02,Jam,33,New York,2,10,Sunny
2024-10-02,Peanut Butter,42,Boston,2,10,Sunny
2024-10-02,Almonds,22,Philadelphia,2,10,Sunny
2024-10-02,Lettuce,27,New York,2,10,Sunny
2024-10-02,Bell Peppers,57,Boston,2,10,Sunny
2024-10-02,Spinach,38,Philadelphia,2,10,Sunny
2024-10-02,Carrots,21,New York,2,10,Sunny
2024-10-02,Cooking Oil,32,Boston,2,10,Sunny
2024-10-02,Cake Mixes,34,Philadelphia,2,10,Sunny
2024-10-03,Bananas,32,New York,3,10,Cloudy
2024-10-03,Apples,60,New York,3,10,Cloudy
2024-10-03,Milk,36,New York,3,10,Cloudy
2024-10-03,Bread,43,Boston,3,10,Cloudy
2024-10-03,Eggs,13,Boston,3,10,Cloudy
2024-10-03,Orange Juice,38,Boston,3,10,Cloudy
2024-10-03,Rice,7,Philadelphia,3,10,Cloudy
2024-10-03,Chicken,53,Philadelphia,3,10,Cloudy
2024-10-03,Hot Chocolate,41,New York,3,10,Cloudy
2024-10-03,Soup,19,New York,3,10,Cloudy
2024-10-03,Soft Drinks,65,New York,3,10,Cloudy
2024-10-03,Ice Cream,90,Boston,3,10,Cloudy
2024-10-03,Breadsticks,58,Boston,3,10,Cloudy
2024-10-03,Potatoes,14,Philadelphia,3,10,Cloudy
2024-10-03,Beef,31,Philadelphia,3,10,Cloudy
2024-10-03,Cheese,49,New York,3,10,Cloudy
2024-10-03,Yogurt,123,Philadelphia,3,10,Cloudy
2024-10-03,Butter,31,Boston,3,10,Cloudy
2024-10-03,Cereal,28,New York,3,10,Cloudy
2024-10-03,Pasta,37,Philadelphia,3,10,Cloudy
2024-10-03,Tomatoes,41,New York,3,10,Cloudy
2024-10-03,Onions,55,Boston,3,10,Cloudy
2024-10-03,Flour,22,Philadelphia,3,10,Cloudy
2024-10-03,Sugar,51,New York,3,10,Cloudy
2024-10-03,Salt,61,Boston,3,10,Cloudy
2024-10-03,Pepper,37,Philadelphia,3,10,Cloudy
2024-10-03,Olive Oil,22,New York,3,10,Cloudy
2024-10-03,Vinegar,37,Boston,3,10,Cloudy
2024-10-03,Honey,41,Philadelphia,3,10,Cloudy
2024-10-03,Jam,37,New York,3,10,Cloudy
2024-10-03,Peanut Butter,53,Boston,3,10,Cloudy
2024-10-03,Almonds,39,Philadelphia,3,10,Cloudy
2024-10-03,Lettuce,7,New York,3,10,Cloudy
2024-10-03,Bell Peppers,30,Boston,3,10,Cloudy
2024-10-03,Spinach,54,Philadelphia,3,10,Cloudy
2024-10-03,Carrots,34,New York,3,10,Cloudy
2024-10-03,Cooking Oil,36,Boston,3,10,Cloudy
2024-10-03,Cake Mixes,28,Philadelphia,3,10,Cloudy
2024-10-04,Bananas,45,New York,4,10,Rainy
2024-10-04,Apples,71,New York,4,10,Rainy
2024-10-04,Milk,50,New York,4,10,Rainy
2024-10-04,Bread,49,Boston,4,10,Rainy
2024-10-04,Eggs,8,Boston,4,10,Rainy
2024-10-04,Orange Juice,25,Boston,4,10,Rainy
2024-10-04,Rice,9,Philadelphia,4,10,Rainy
2024-10-04,Chicken,20,Philadelphia,4,10,Rainy
2024-10-04,Hot Chocolate,10,New York,4,10,Rainy
2024-10-04,Soup,21,New York,4,10,Rainy
2024-10-04,Soft Drinks,78,New York,4,10,Rainy
2024-10-04,Ice Cream,6,Boston,4,10,Rainy
2024-10-04,Breadsticks,17,Boston,4,10,Rainy
2024-10-04,Potatoes,44,Philadelphia,4,10,Rainy
2024-10-04,Beef,4,Philadelphia,4,10,Rainy
2024-10-04,Cheese,36,New York,4,10,Rainy
2024-10-04,Yogurt,78,Philadelphia,4,10,Rainy
2024-10-04,Butter,60,Boston,4,10,Rainy
2024-10-04,Cereal,50,New York,4,10,Rainy
2024-10-04,Pasta,37,Philadelphia,4,10,Rainy
2024-10-04,Tomatoes,71,New York,4,10,Rainy
2024-10-04,Onions,49,Boston,4,10,Rainy
2024-10-04,Flour,36,Philadelphia,4,10,Rainy
2024-10-04,Sugar,21,New York,4,10,Rainy
2024-10-04,Salt,21,Boston,4,10,Rainy
2024-10-04,Pepper,31,Philadelphia,4,10,Rainy
2024-10-04,Olive Oil,45,New York,4,10,Rainy
2024-10-04,Vinegar,42,Boston,4,10,Rainy
2024-10-04,Honey,45,Philadelphia,4,10,Rainy
2024-10-04,Jam,16,New York,4,10,Rainy
2024-10-04,Peanut Butter,64,Boston,4,10,Rainy
2024-10-04,Almonds,40,Philadelphia,4,10,Rainy
2024-10-04,Lettuce,51,New York,4,10,Rainy
2024-10-04,Bell Peppers,43,Boston,4,10,Rainy
2024-10-04,Spinach,37,Philadelphia,4,10,Rainy
2024-10-04,Carrots,14,New York,4,10,Rainy
2024-10-04,Cooking Oil,30,Boston,4,10,Rainy
2024-10-04,Cake Mixes,23,Philadelphia,4,10,Rainy
2024-10-05,Bananas,64,New York,5,10,Cloudy
2024-10-05,Apples,71,New York,5,10,Cloudy
2024-10-05,Milk,30,New York,5,10,Cloudy
2024-10-05,Bread,34,Boston,5,10,Cloudy
2024-10-05,Eggs,26,Boston,5,10,Cloudy
2024-10-05,Orange Juice,33,Boston,5,10,Cloudy
2024-10-05,Rice,7,Philadelphia,5,10,Cloudy
2024-10-05,Chicken,52,Philadelphia,5,10,Cloudy
2024-10-05,Hot Chocolate,44,New York,5,10,Cloudy
2024-10-05,Soup,42,New York,5,10,Cloudy
2024-10-05,Soft Drinks,105,New York,5,10,Cloudy
2024-10-05,Ice Cream,108,Boston,5,10,Cloudy
2024-10-05,Breadsticks,72,Boston,5,10,Cloudy
2024-10-05,Potatoes,18,Philadelphia,5,10,Cloudy
2024-10-05,Beef,25,Philadelphia,5,10,Cloudy
2024-10-05,Cheese,31,New York,5,10,Cloudy
2024-10-05,Yogurt,49,Philadelphia,5,10,Cloudy
2024-10-05,Butter,23,Boston,5,10,Cloudy
2024-10-05,Cereal,57,New York,5,10,Cloudy
2024-10-05,Pasta,48,Philadelphia,5,10,Cloudy
2024-10-05,Tomatoes,29,New York,5,10,Cloudy
2024-10-05,Onions,48,Boston,5,10,Cloudy
2024-10-05,Flour,56,Philadelphia,5,10,Cloudy
2024-10-05,Sugar,59,New York,5,10,Cloudy
2024-10-05,Salt,29,Boston,5,10,Cloudy
2024-10-05,Pepper,36,Philadelphia,5,10,Cloudy
2024-10-05,Olive Oil,38,New York,5,10,Cloudy
2024-10-05,Vinegar,17,Boston,5,10,Cloudy
2024-10-05,Honey,20,Philadelphia,5,10,Cloudy
2024-10-05,Jam,47,New York,5,10,Cloudy
2024-10-05,Peanut Butter,28,Boston,5,10,Cloudy
2024-10-05,Almonds,38,Philadelphia,5,10,Cloudy
2024-10-05,Lettuce,23,New York,5,10,Cloudy
2024-10-05,Bell Peppers,34,Boston,5,10,Cloudy
2024-10-05,Spinach,24,Philadelphia,5,10,Cloudy
2024-10-05,Carrots,32,New York,5,10,Cloudy
2024-10-05,Cooking Oil,30,Boston,5,10,Cloudy
2024-10-05,Cake Mixes,34,Philadelphia,5,10,Cloudy
2024-11-01,Bananas,40,New York,1,11,Cloudy
2024-11-01,Apples,31,New York,1,11,Cloudy
2024-11-01,Milk,31,New York,1,11,Cloudy
2024-11-01,Bread,39,Boston,1,11,Cloudy
2024-11-01,Eggs,9,Boston,1,11,Cloudy
2024-11-01,Orange Juice,56,Boston,1,11,Cloudy
2024-11-01,Rice,67,Philadelphia,1,11,Cloudy
2024-11-01,Chicken,76,Philadelphia,1,11,Cloudy
2024-11-01,Hot Chocolate,96,New York,1,11,Cloudy
2024-11-01,Soup,81,New York,1,11,Cloudy
2024-11-01,Breadsticks,60,Boston,1,11,Cloudy
2024-11-01,Potatoes,55,Philadelphia,1,11,Cloudy
2024-11-01,Beef,26,Philadelphia,1,11,Cloudy
2024-11-01,Cheese,45,New York,1,11,Cloudy
2024-11-01,Yogurt,11,Philadelphia,1,11,Cloudy
2024-11-01,Butter,48,Boston,1,11,Cloudy
2024-11-01,Cereal,29,New York,1,11,Cloudy
2024-11-01,Pasta,59,Philadelphia,1,11,Cloudy
2024-11-01,Tomatoes,74,New York,1,11,Cloudy
2024-11-01,Onions,64,Boston,1,11,Cloudy
2024-11-01,Flour,56,Philadelphia,1,11,Cloudy
2024-11-01,Sugar,59,New York,1,11,Cloudy
2024-11-01,Salt,42,Boston,1,11,Cloudy
2024-11-01,Pepper,46,Philadelphia,1,11,Cloudy
2024-11-01,Olive Oil,27,New York,1,11,Cloudy
2024-11-01,Vinegar,38,Boston,1,11,Cloudy
2024-11-01,Honey,43,Philadelphia,1,11,Cloudy
2024-11-01,Jam,26,New York,1,11,Cloudy
2024-11-01,Peanut Butter,24,Boston,1,11,Cloudy
2024-11-01,Almonds,46,Philadelphia,1,11,Cloudy
2024-11-01,Lettuce,43,New York,1,11,Cloudy
2024-11-01,Bell Peppers,54,Boston,1,11,Cloudy
2024-11-01,Spinach,51,Philadelphia,1,11,Cloudy
2024-11-01,Carrots,29,New York,1,11,Cloudy
2024-11-01,Cooking Oil,26,Boston,1,11,Cloudy
2024-11-01,Cake Mixes,28,Philadelphia,1,11,Cloudy
2024-11-01,Soft Drinks,22,New York,1,11,Cloudy
2024-11-01,Ice Cream,16,Boston,1,11,Cloudy
2024-11-02,Bananas,82,New York,2,11,Rainy
2024-11-02,Apples,67,New York,2,11,Rainy
2024-11-02,Milk,51,New York,2,11,Rainy
2024-11-02,Bread,57,Boston,2,11,Rainy
2024-11-02,Eggs,28,Boston,2,11,Rainy
2024-11-02,Orange Juice,3,Boston,2,11,Rainy
2024-11-02,Rice,29,Philadelphia,2,11,Rainy
2024-11-02,Chicken,12,Philadelphia,2,11,Rainy
2024-11-02,Hot Chocolate,73,New York,2,11,Rainy
2024-11-02,Soup,93,New York,2,11,Rainy
2024-11-02,Breadsticks,72,Boston,2,11,Rainy
2024-11-02,Potatoes,53,Philadelphia,2,11,Rainy
2024-11-02,Beef,68,Philadelphia,2,11,Rainy
2024-11-02,Cheese,49,New York,2,11,Rainy
2024-11-02,Yogurt,14,Philadelphia,2,11,Rainy
2024-11-02,Butter,10,Boston,2,11,Rainy
2024-11-02,Cereal,90,New York,2,11,Rainy
2024-11-02,Pasta,24,Philadelphia,2,11,Rainy
2024-11-02,Tomatoes,22,New York,2,11,Rainy
2024-11-02,Onions,17,Boston,2,11,Rainy
2024-11-02,Flour,32,Philadelphia,2,11,Rainy
2024-11-02,Sugar,19,New York,2,11,Rainy
